time,loopdelay,magangle,magtemp,magx,magy,magz,step_count
0.251945,150,52,36,4484,16875,0,22
0.253492,150,52,36,4492,16875,0,22
0.254944,150,52,36,4492,16888,0,22
0.256443,150,52,36,4484,16888,0,22
0.257933,150,52,36,4508,16867,0,22
0.259357,150,52,36,4508,16867,0,22
0.260785,150,52,36,4494,16878,0,22
0.262355,150,52,36,4495,16887,0,22
0.263873,150,52,36,4495,16869,0,22
0.265454,150,52,36,4484,16869,0,22
0.266962,150,52,36,4484,16887,0,22
0.268488,150,52,36,4479,16887,0,23
0.269954,150,52,35,4485,16875,0,23
0.271451,150,52,35,4485,16875,0,23
0.273004,150,52,36,4485,16860,0,23
0.274626,150,53,36,4156,17008,0,23
0.276269,150,53,36,4156,17008,0,23
0.277813,150,55,36,3505,17331,0,23
0.279407,150,55,36,2957,17599,0,23
0.281071,150,56,36,2946,17622,0,23
0.282615,150,56,36,2946,17622,0,23
0.284138,150,56,36,3407,17382,0,23
0.285597,150,55,36,3407,17382,0,23
0.287158,150,54,36,3939,17113,0,23
0.288783,150,54,36,3939,17113,0,23
0.290386,150,53,36,4168,16992,0,23
0.291971,150,54,36,3970,17113,0,23
0.293603,150,55,36,3526,17337,0,23
0.29516,150,55,36,3526,17337,0,23
0.296725,150,55,36,3202,17495,0,23
0.298368,150,55,36,3194,17486,0,23
0.299884,150,56,36,3194,17486,0,23
0.301449,150,55,36,3498,17351,0,23
0.303059,150,55,36,3820,17187,0,23
0.304645,150,54,36,3820,17187,0,23
0.306178,150,54,36,3964,17109,0,23
0.307839,150,54,36,3964,17156,0,23
0.309382,150,54,36,3848,17156,0,23
0.310971,150,55,36,3587,17288,0,23
0.31262,150,55,36,3587,17288,0,23
0.314202,150,55,36,3397,17390,0,23
0.31574,150,55,36,3379,17406,0,23
0.317382,150,55,36,3379,17406,0,23
0.318906,150,55,36,3543,17318,0,23
0.320529,150,54,36,3722,17234,0,23
0.322156,150,54,36,3722,17234,0,23
0.323742,150,54,36,3795,17186,0,23
0.325308,150,54,36,3736,17227,0,23
0.326951,150,54,36,3598,17305,0,23
0.328534,150,55,36,3598,17305,0,23
0.330187,150,55,36,3506,17327,0,23
0.331827,150,55,36,3506,17333,0,23
0.333355,150,55,36,3518,17333,0,23
0.334858,150,55,36,3606,17291,0,23
0.336499,150,55,35,3606,17291,0,23
0.338066,150,54,35,3683,17245,0,23
0.339634,150,54,36,3686,17226,0,23
0.341279,150,54,36,3686,17226,0,23
0.342852,150,54,36,3637,17279,0,23
0.344414,150,55,36,3568,17302,0,23
0.345992,150,55,36,3568,17302,0,23
0.34772,150,55,36,3566,17310,0,23
0.349258,150,55,36,3602,17298,0,23
0.350825,150,55,36,3602,17298,0,23
0.352281,150,54,37,3647,17280,0,23
0.353828,150,54,37,3645,17251,0,23
0.355385,150,54,37,3645,17251,0,23
0.356966,150,54,36,3625,17280,0,23
0.3586,150,54,36,3625,17280,0,23
0.360174,150,55,36,3589,17306,0,23
0.361748,150,55,36,3592,17303,0,23
0.363374,150,55,36,3592,17303,0,23
0.364951,150,54,36,3619,17290,0,23
0.366506,150,54,35,3643,17278,0,23
0.367993,150,54,35,3643,17278,0,23
0.36953,150,54,36,3631,17269,0,23
0.37116,150,54,36,3607,17280,0,23
0.372711,150,55,36,3607,17294,0,23
0.374267,150,55,36,3594,17294,0,23
0.375841,150,55,36,3621,17298,0,23
0.377417,150,54,36,3621,17298,0,23
0.379012,150,54,36,3630,17280,0,23
0.380612,150,54,36,3630,17276,0,23
0.382189,150,54,36,3626,17276,0,23
0.383779,150,55,36,3614,17284,0,23
0.38538,150,55,36,3606,17304,0,23
0.386975,150,55,36,3606,17304,0,23
0.388595,150,55,36,3607,17284,0,23
0.390165,150,54,36,3616,17281,0,23
0.391747,150,54,36,3616,17281,0,23
0.393379,150,54,36,3613,17278,0,23
0.394916,150,54,36,3624,17284,0,23
0.396532,150,54,36,3624,17284,0,23
0.39816,150,54,36,3614,17291,0,23
0.399703,150,55,36,3621,17284,0,23
0.401247,150,54,36,3621,17284,0,23
0.403155,150,54,36,3613,17275,0,23
0.404742,150,54,36,3611,17282,0,23
0.406281,150,55,36,3611,17282,0,23
0.407968,150,54,36,3619,17281,0,23
0.40963,150,54,36,3619,17276,0,23
0.411266,150,54,36,3607,17276,0,23
0.41285,150,54,36,3626,17287,0,23
0.414423,150,54,36,3626,17277,0,23
0.416038,150,54,36,3614,17277,0,23
0.417548,150,54,36,3620,17289,0,23
0.419379,150,55,36,3612,17281,0,24
0.420932,150,55,36,3612,17281,0,24
0.42252,150,55,36,3611,17284,0,24
0.424074,150,55,36,3245,17500,0,24
0.425657,150,55,36,3245,17500,0,24
0.427291,150,57,36,2515,17861,0,24
0.428945,150,57,36,1826,17973,0,24
0.430597,150,59,36,1826,17862,0,24
0.432177,150,60,36,1263,17862,0,24
0.433679,150,60,36,969,17746,0,24
0.435165,150,61,36,969,17746,0,24
0.436753,150,60,36,1070,17798,0,24
0.438399,150,60,36,1070,17917,0,24
0.440006,150,60,36,1452,17917,0,24
0.441619,150,59,36,1913,17988,0,24
0.443188,150,59,36,1913,17988,0,24
0.444811,150,57,36,2412,17932,0,24
0.446388,150,56,36,2937,17664,0,24
0.447979,150,56,36,3139,17543,0,24
0.449595,150,56,36,3139,17543,0,24
0.451138,150,56,36,2917,17655,0,24
0.452824,150,56,36,2518,17864,0,24
0.454392,150,57,36,2518,17864,0,24
0.455969,150,58,36,2227,17964,0,24
0.457621,150,58,36,2112,17984,0,24
0.459263,150,58,36,2112,17984,0,24
0.460821,150,58,36,2142,17981,0,24
0.462404,150,58,36,2142,17950,0,24
0.464051,150,58,36,2323,17950,0,24
0.465609,150,57,36,2605,17845,0,24
0.46715,150,57,36,2605,17845,0,24
0.468677,150,56,36,2879,17698,0,24
0.470267,150,56,36,2932,17654,0,24
0.471854,150,56,36,2932,17654,0,24
0.473517,150,57,36,2761,17776,0,24
0.475086,150,57,36,2541,17866,0,24
0.476708,150,57,36,2439,17917,0,24
0.478267,150,57,36,2439,17917,0,24
0.479844,150,57,36,2494,17902,0,24
0.481422,150,57,36,2644,17821,0,24
0.483022,150,57,36,2644,17821,0,24
0.484572,150,57,36,2793,17744,0,24
0.486151,150,56,36,2793,17744,0,24
0.487758,150,56,36,2821,17738,0,24
0.489389,150,56,36,2714,17792,0,24
0.490962,150,57,36,2714,17792,0,24
0.492611,150,57,36,2601,17832,0,24
0.49417,150,57,36,2567,17860,0,24
0.49574,150,57,36,2567,17860,0,24
0.497389,150,57,36,2617,17840,0,24
0.498959,150,57,36,2710,17798,0,24
0.500494,150,57,36,2710,17798,0,24
0.50195,150,57,36,2758,17743,0,24
0.503514,150,57,36,2739,17789,0,24
0.505154,150,57,36,2739,17789,0,24
0.506724,150,57,36,2660,17809,0,24
0.508287,150,57,36,2660,17837,0,24
0.509856,150,57,36,2629,17837,0,24
0.511492,150,57,36,2640,17818,0,24
0.513044,150,57,36,2640,17818,0,24
0.514622,150,57,36,2690,17794,0,24
0.516257,150,57,36,2726,17780,0,24
0.517791,150,57,36,2726,17780,0,24
0.519281,150,57,36,2702,17790,0,24
0.520899,150,57,36,2671,17808,0,24
0.522486,150,57,36,2643,17813,0,24
0.524063,150,57,36,2643,17813,0,24
0.525656,150,57,36,2661,17810,0,24
0.527269,150,57,36,2692,17801,0,24
0.528846,150,57,36,2692,17801,0,24
0.530486,150,57,36,2704,17784,0,24
0.532041,150,57,36,2704,17798,0,24
0.533568,150,57,36,2687,17798,0,24
0.53514,150,57,36,2687,17819,0,24
0.536712,150,57,36,2665,17819,0,24
0.538291,150,57,36,2651,17814,0,24
0.539897,150,57,36,2665,17806,0,24
0.54149,150,57,36,2665,17806,0,24
0.543071,150,57,36,2684,17790,0,24
0.544722,150,57,36,2688,17775,0,24
0.54631,150,57,36,2688,17775,0,24
0.547953,150,57,36,2676,17805,0,24
0.549563,150,57,36,2660,17804,0,24
0.551131,150,57,36,2660,17804,0,24
0.552641,150,57,36,2669,17795,0,24
0.554269,150,57,36,2678,17800,0,24
0.555867,150,57,36,2678,17800,0,24
0.557493,150,57,36,2694,17811,0,24
0.559063,150,57,36,2694,17804,0,24
0.560652,150,57,36,2690,17804,0,24
0.562268,150,57,36,2680,17804,0,24
0.563842,150,57,36,2680,17804,0,24
0.565414,150,57,35,2672,17796,0,24
0.566896,150,57,35,2670,17796,0,24
0.568451,150,57,36,2675,17799,0,25
0.57005,150,57,36,2675,17799,0,25
0.571602,150,57,36,2684,17790,0,25
0.573155,150,57,36,2445,17885,0,25
0.574726,150,57,36,2445,17885,0,25
0.576298,150,57,36,1670,17923,0,25
0.57789,150,59,36,1670,17411,0,25
0.579497,150,62,36,309,17411,0,25
0.581085,150,62,36,309,16702,0,25
0.582573,150,65,36,-1033,16702,0,25
0.58414,150,67,36,-1534,16298,0,25
0.585631,150,65,36,-1054,16664,0,25
0.587266,150,65,36,-1054,16664,0,25
0.588833,150,63,35,2,17212,0,25
0.590374,150,63,36,1008,17691,0,25
0.591996,150,60,36,1008,17691,0,25
0.593603,150,60,36,1417,17856,0,25
0.595177,150,60,36,1075,17730,0,25
0.596753,150,60,36,1075,17730,0,25
0.598407,150,62,36,254,17368,0,25
0.599891,150,62,36,254,16963,0,25
0.601448,150,64,36,-597,16963,0,25
0.602966,150,65,36,-986,16757,0,25
0.604587,150,65,36,-986,16757,0,25
0.606164,150,64,36,-581,16940,0,25
0.607744,150,63,36,111,17287,0,25
0.609371,150,63,36,111,17287,0,25
0.610941,150,61,36,653,17534,0,25
0.612511,150,61,36,838,17628,0,25
0.614148,150,61,36,662,17543,0,25
0.615712,150,61,35,662,17543,0,25
0.617244,150,61,36,189,17355,0,25
0.618743,150,62,36,189,17064,0,25
0.620261,150,64,36,-355,17064,0,25
0.621851,150,64,36,-355,16913,0,25
0.62341,150,64,35,-694,16913,0,25
0.625011,150,64,36,-536,16972,0,25
0.626618,150,64,36,-536,16972,0,25
0.628189,150,63,36,-126,17186,0,25
0.629829,150,62,36,238,17369,0,25
0.631416,150,62,36,367,17416,0,25
0.633006,150,62,36,367,17416,0,25
0.634552,150,62,36,239,17368,0,25
0.636009,150,62,36,-52,17252,0,25
0.63758,150,63,36,-52,17252,0,25
0.639159,150,63,36,-355,17087,0,25
0.64072,150,64,36,-355,17004,0,25
0.642302,150,64,36,-503,17004,0,25
0.643948,150,64,36,-389,17030,0,25
0.645531,150,64,36,-389,17030,0,25
0.647029,150,63,35,-147,17161,0,25
0.648563,150,63,36,23,17262,0,25
0.65014,150,63,36,23,17262,0,25
0.651678,150,63,36,34,17254,0,25
0.653177,150,63,36,-93,17208,0,25
0.654666,150,63,36,-93,17208,0,25
0.656162,150,63,36,-270,17117,0,25
0.657655,150,63,36,-270,17083,0,25
0.659149,150,64,36,-363,17083,0,25
0.660723,150,64,36,-330,17092,0,25
0.662327,150,64,36,-330,17092,0,25
0.663937,150,63,36,-194,17160,0,25
0.66551,150,63,36,-106,17211,0,25
0.666996,150,63,36,-106,17211,0,25
0.668594,150,63,36,-115,17195,0,25
0.670067,150,63,36,-202,17179,0,25
0.671628,150,63,36,-202,17179,0,25
0.673263,150,63,36,-274,17120,0,25
0.674834,150,63,36,-289,17111,0,25
0.676429,150,64,36,-289,17111,0,25
0.678051,150,63,36,-251,17148,0,25
0.679639,150,63,36,-251,17172,0,25
0.681263,150,63,36,-178,17172,0,25
0.68278,150,63,36,-159,17170,0,25
0.684336,150,63,36,-159,17170,0,25
0.685767,150,63,36,-195,17157,0,25
0.687349,150,63,36,-258,17137,0,25
0.688941,150,63,36,-266,17145,0,25
0.690527,150,63,36,-266,17145,0,25
0.692154,150,63,36,-223,17139,0,25
0.69368,150,63,36,-189,17157,0,25
0.695286,150,63,36,-189,17157,0,25
0.696944,150,63,36,-188,17175,0,25
0.698491,150,63,36,-188,17143,0,25
0.700031,150,63,36,-215,17143,0,25
0.701546,150,63,36,-215,17133,0,25
0.703258,150,63,36,-240,17133,0,25
0.704847,150,63,36,-244,17149,0,25
0.706496,150,63,36,-225,17147,0,25
0.708047,150,63,36,-225,17147,0,25
0.709632,150,63,36,-203,17152,0,25
0.711162,150,63,36,-212,17167,0,25
0.712738,150,63,36,-212,17167,0,25
0.714371,150,63,36,-228,17133,0,25
0.715921,150,63,36,-234,17146,0,25
0.717475,150,63,36,-234,17146,0,26
0.718973,150,63,36,-228,17143,0,26
0.720604,150,63,36,-228,17134,0,26
0.722194,150,63,36,-263,17134,0,26
0.723822,150,64,36,-674,16960,0,26
0.725388,150,64,36,-674,16478,0,26
0.726953,150,66,36,-1377,16478,0,26
0.728532,150,68,36,-1953,15886,0,26
0.730174,150,68,36,-1953,15886,0,26
0.731749,150,68,36,-2184,15554,0,26
0.733348,150,68,36,-2009,15795,0,26
0.734866,150,68,36,-1570,16312,0,26
0.736489,150,67,36,-1570,16312,0,26
0.738073,150,65,36,-1055,16732,0,26
0.739743,150,65,36,-679,16933,0,26
0.741375,150,64,36,-679,16933,0,26
0.742975,150,64,36,-703,16915,0,26
0.744598,150,64,36,-1059,16715,0,26
0.746167,150,65,36,-1059,16715,0,26
0.747757,150,65,36,-1443,16414,0,26
0.749357,150,66,36,-1443,16156,0,26
0.75091,150,67,36,-1716,16156,0,26
0.752386,150,67,36,-1830,16018,0,26
0.753935,150,67,36,-1830,16018,0,26
0.75551,150,67,36,-1761,16115,0,26
0.757149,150,67,36,-1557,16307,0,26
0.758731,150,67,36,-1557,16307,0,26
0.760277,150,66,36,-1307,16534,0,26
0.761868,150,66,36,-1081,16704,0,26
0.763488,150,65,36,-1081,16704,0,26
0.765033,150,65,36,-962,16788,0,26
0.766546,150,65,36,-979,16775,0,26
0.768139,150,65,36,-979,16775,0,26
0.769656,150,66,36,-1122,16664,0,26
0.771124,150,66,36,-1122,16664,0,26
0.772473,150,66,36,-1285,16568,0,26
0.773788,150,66,36,-1399,16461,0,26
0.775045,150,66,36,-1399,16461,0,26
0.776302,150,66,36,-1444,16420,0,26
0.777594,150,66,36,-1444,16420,0,26
0.778907,150,66,36,-1414,16451,0,26
0.78023,150,66,36,-1414,16505,0,26
0.7815,150,66,36,-1333,16505,0,26
0.782784,150,66,36,-1333,16505,0,26
0.784107,150,66,35,-1254,16582,0,26
0.785393,150,66,35,-1206,16612,0,26
0.786604,150,66,36,-1206,16612,0,26
0.787799,150,66,36,-1206,16612,0,26
0.78925,150,66,36,-1208,16617,0,26
0.790634,150,66,36,-1241,16586,0,26
0.792009,150,66,36,-1241,16586,0,26
0.793442,150,66,36,-1283,16557,0,26
0.794841,150,66,36,-1283,16557,0,26
0.796249,150,66,36,-1315,16542,0,26
0.797622,150,66,37,-1311,16539,0,26
0.799039,150,66,37,-1311,16539,0,26
0.80035,150,66,37,-1282,16568,0,26
0.801656,150,66,36,-1282,16568,0,26
0.803123,150,66,36,-1264,16580,0,26
0.804519,150,66,36,-1264,16580,0,26
0.805897,150,66,36,-1254,16567,0,26
0.807324,150,66,36,-1249,16589,0,26
0.808722,150,66,36,-1249,16589,0,26
0.810136,150,66,36,-1249,16566,0,26
0.811502,150,66,36,-1285,16566,0,26
0.812923,150,66,36,-1303,16544,0,26
0.81433,150,66,36,-1288,16543,0,26
0.815723,150,66,36,-1288,16543,0,26
0.817121,150,66,36,-1288,16562,0,26
0.818483,150,66,36,-1273,16562,0,26
0.81981,150,66,36,-1265,16569,0,26
0.821245,150,66,36,-1265,16569,0,26
0.822644,150,66,36,-1270,16564,0,26
0.824014,150,66,36,-1270,16549,0,26
0.825435,150,66,36,-1276,16549,0,26
0.826828,150,66,36,-1276,16549,0,26
0.828247,150,66,36,-1280,16556,0,26
0.829621,150,66,36,-1292,16547,0,26
0.831044,150,66,36,-1292,16533,0,26
0.832439,150,66,36,-1283,16533,0,26
0.833827,150,66,36,-1283,16533,0,26
0.83533,150,66,36,-1273,16547,0,26
0.836931,150,66,36,-1273,16554,0,26
0.838511,150,66,36,-1273,16554,0,26
0.84015,150,66,36,-1268,16567,0,26
0.84169,150,66,36,-1279,16549,0,26
0.843258,150,66,36,-1279,16541,0,26
0.844856,150,66,35,-1279,16541,0,26
0.846417,150,66,36,-1277,16546,0,26
0.848054,150,66,36,-1277,16545,0,26
0.849635,150,66,36,-1272,16545,0,26
0.851128,150,66,36,-1278,16555,0,26
0.852803,150,66,36,-1278,16555,0,26
0.854384,150,66,36,-1272,16544,0,26
0.855973,150,66,36,-1272,16557,0,26
0.857618,150,66,36,-1289,16557,0,26
0.85918,150,66,36,-1273,16560,0,26
0.860749,150,66,36,-1284,16559,0,26
0.862385,150,66,36,-1284,16559,0,26
0.863947,150,66,36,-1282,16560,0,26
0.865526,150,66,36,-1274,16561,0,26
0.867143,150,66,36,-1274,16561,0,27
0.868651,150,66,36,-1282,16537,0,27
0.870259,150,66,36,-1339,16527,0,27
0.871827,150,66,36,-1339,16527,0,27
0.8734,150,66,36,-1832,16026,0,27
0.875055,150,67,36,-1832,14829,0,27
0.876739,150,70,36,-2715,14829,0,27
0.878301,150,73,36,-3527,13752,0,27
0.879928,150,73,36,-3527,13134,0,27
0.881494,150,75,36,-3937,13134,0,27
0.883023,150,74,36,-3836,13296,0,27
0.884587,150,74,36,-3836,13296,0,27
0.886056,150,72,36,-3349,13970,0,27
0.88759,150,70,36,-2658,14885,0,27
0.889168,150,70,36,-2044,15735,0,27
0.890663,150,68,36,-2044,15735,0,27
0.892248,150,68,36,-1953,15871,0,27
0.89385,150,68,36,-1953,15288,0,27
0.895497,150,69,36,-2370,15288,0,27
0.897042,150,69,36,-2936,14512,0,27
0.898606,150,71,36,-2936,14512,0,27
0.900132,150,72,36,-3398,13932,0,27
0.901636,150,72,36,-3398,13932,0,27
0.903145,150,73,36,-3613,13630,0,27
0.904727,150,73,36,-3560,13713,0,27
0.906384,150,73,36,-3291,14044,0,27
0.907958,150,72,36,-3291,14044,0,27
0.909592,150,71,36,-2889,14585,0,27
0.911183,150,71,36,-2488,15139,0,27
0.912795,150,69,36,-2488,15139,0,27
0.914385,150,69,36,-2221,15492,0,27
0.915964,150,69,36,-2273,15404,0,27
0.917559,150,69,35,-2273,15404,0,27
0.918985,150,69,35,-2562,15009,0,27
0.920593,150,70,36,-2562,15009,0,27
0.922176,150,71,36,-2870,14610,0,27
0.923818,150,71,36,-3083,14324,0,27
0.925389,150,71,36,-3083,14324,0,27
0.926965,150,72,36,-3184,14169,0,27
0.928594,150,72,36,-3174,14206,0,27
0.93026,150,72,36,-3174,14206,0,27
0.931839,150,71,36,-3045,14365,0,27
0.933354,150,71,36,-2873,14608,0,27
0.934889,150,71,36,-2693,14859,0,27
0.936475,150,70,36,-2693,14859,0,27
0.93805,150,70,36,-2519,15079,0,27
0.939632,150,70,36,-2519,15161,0,27
0.941285,150,69,36,-2452,15161,0,27
0.942934,150,69,36,-2509,15080,0,27
0.944512,150,69,36,-2509,15080,0,27
0.946072,150,70,36,-2626,14943,0,27
0.947711,150,70,36,-2626,14803,0,27
0.949281,150,70,36,-2726,14803,0,27
0.950794,150,70,36,-2790,14715,0,27
0.952336,150,70,36,-2788,14707,0,27
0.953914,150,70,36,-2788,14707,0,27
0.955486,150,70,36,-2746,14782,0,27
0.95704,150,70,36,-2669,14863,0,27
0.958611,150,70,36,-2669,14863,0,27
0.960178,150,70,36,-2627,14942,0,27
0.961822,150,70,36,-2627,14949,0,27
0.963384,150,70,36,-2612,14949,0,27
0.964964,150,70,36,-2633,14929,0,27
0.966488,150,70,36,-2633,14929,0,27
0.968006,150,70,36,-2670,14881,0,27
0.969775,150,70,36,-2691,14833,0,27
0.971396,150,70,36,-2691,14833,0,27
0.973033,150,70,36,-2710,14839,0,27
0.974635,150,70,36,-2698,14849,0,27
0.976266,150,70,36,-2698,14849,0,27
0.977793,150,70,36,-2662,14909,0,27
0.979369,150,70,36,-2644,14916,0,27
0.980939,150,70,36,-2647,14894,0,27
0.982502,150,70,36,-2647,14894,0,27
0.984017,150,70,36,-2672,14878,0,27
0.985453,150,70,36,-2672,14863,0,27
0.987033,150,70,36,-2684,14863,0,27
0.988614,150,70,36,-2684,14846,0,27
0.990279,150,70,36,-2678,14846,0,27
0.991803,150,70,36,-2671,14861,0,27
0.993413,150,70,36,-2671,14861,0,27
0.995063,150,70,36,-2663,14878,0,27
0.996645,150,70,36,-2665,14878,0,27
0.99826,150,70,36,-2659,14889,0,27
0.999779,150,70,36,-2659,14889,0,27
1.00134,150,70,36,-2690,14868,0,27
1.0028,150,70,36,-2683,14860,0,27
1.0044,150,70,36,-2683,14860,0,27
1.00604,150,70,36,-2674,14866,0,27
1.0076,150,70,36,-2674,14882,0,27
1.00916,150,70,36,-2668,14882,0,27
1.01074,150,70,36,-2662,14880,0,27
1.0124,150,70,36,-2662,14879,0,27
1.01399,150,70,37,-2669,14879,0,27
1.01558,150,70,36,-2670,14882,0,27
